0 71.3 0.751826076539684 0 0
3599.99999979045 69.7 0.941369619160478 0 0
7200.00000020955 70.5 1.08979644876192 0 0
10800 70.2 1.17472490310934 0 0
14399.9999997905 71.8 1.21957449145375 0 0
18000.0000002095 75.8 1.17474406125227 0 0
21600 81.7 0.955028068401672 0 0
25199.9999997905 85 0.929227638678331 0 0
28800.0000002095 88.2 0.743484643688215 0 0
32400 93.8 0.144475257990595 0 0
35999.9999997905 99 0.0520170349091126 0 0
39600.0000002095 103.2 0.0167720831802236 0 0
43200 107.3 0.00236056421444107 0 0
46799.9999997905 110.3 0.00184457188864555 0 0
50400.0000002096 111.7 0.00350786652672845 0 0
54000 110.3 0.00622447868015841 0 0
57599.9999997905 108.3 0.0104042821953088 0 0
61200.0000002096 106.7 0.00351085514113318 0 0
64800 105.8 0.000446505049227249 0 0
68399.9999997905 104.2 0.00000470665256863042 0 0
72000.0000002096 103 0.0111511508784533 0 0
75600 99.5 0.0885661280467272 0 0
79199.9999997905 96.8 0.0966222073815961 0 0
82800.0000002096 93.2 0.336651290718839 0 0
86400 85.8 0.73764948820488 0 0
89999.9999997905 81.5 0.915057842174649 0 0
93600.0000002096 80.8 1.07145520993459 0 0
97200 80.2 1.1504146636042 0 0
100799.99999979 82.5 1.10292982670675 0 0
104400.00000021 88.2 0.633819797099865 0 0
108000 94.7 0.751045170793706 0 0
111599.99999979 96.3 0.697972355454852 0 0
115200.00000021 101.8 0.216547758572338 0 0
118800 107.5 0.0549225333073716 0 0
122399.99999979 114.2 0.015466752603512 0.00231481481481 0
126000.00000021 118.3 0.0000282139874409488 0 0
129600 120 0.00000105782206943487 0 0
133199.99999979 120 0.00000468238194451066 0.00231481481481 0
136800.00000021 119 0.00000239825037199739 0 0
140400 117.2 0.00000069575457785475 0 0
143999.99999979 115.2 0.00000052144100780023 0.00694444444444 0
147600.00000021 113 0.00000136423124083149 0 0
151200 111 0.00000303091692110535 0 0
154799.99999979 108.7 0.00000629839555300572 0 0
158400.00000021 106.5 0.00000580388453200657 0 0
162000 104 0.0130091309892251 0.00231481481481 0
165599.99999979 100.7 0.032109548246637 0.00231481481481 0
169200.00000021 97.5 0.0564051292622168 0.00925925925926 0
172800 93.5 0.0709879976736684 0 0
176399.99999979 90 0.10807941678268 0.00231481481481 0
180000.00000021 84.5 0.143045409896941 0 0
183600 78.5 0.156623842354998 0 0
187199.99999979 73.5 0.196186811996582 0 0
190800.00000021 68 0.216688845130573 0 0
194400 64.5 0.204812979214218 0 0
197999.99999979 62 0.169978660749582 0 0
201600.00000021 61 0.0875813085101732 0 0
205200 60.2 0.0276268259656416 0 0
208799.99999979 59.3 0.00976088751762195 0 0
212400.00000021 58.8 0.00000321705472906086 0 0
216000 58.2 0.00000292780452258041 0 0
219599.99999979 57.5 0.00000205230830853768 0 0
223200.00000021 57 0.00000437968820213742 0 0
226800 57 0.00000521543806032477 0 0
230399.99999979 57 0.00000462583921656442 0 0
234000.00000021 57 0.00000691304075540933 0 0
237600 57 0.0000051551225840275 0 0
241199.99999979 57 0.00000470164846917964 0 0
244800.00000021 57 0.00182956535593616 0 0
248400 57 0.0338055279908419 0 0
251999.99999979 56.2 0.101811231284406 0 0
255600.00000021 56 0.130951952876199 0 0
259200 55.2 0.241616676887924 0 0
262799.99999979 53.5 0.375205023264041 0 0
266400.00000021 53.3 0.496352604432947 0 0
270000 50.7 0.924762958721833 0 0
273599.99999979 47 1.11034741613961 0 0
277200.00000021 47.8 0.851808309568934 0 0
280800 53 0.511181786401577 0 0.3088
284399.99999979 55.7 0.592427918413603 0 0.3088
288000.00000021 57.3 0.623923486010751 0 0.3088
291600 60.3 0.186523637827931 0 0.3088
295199.99999979 62.7 0.0986182624423416 0 0.3088
298800.00000021 65.8 0.0205595008485528 0 0.3088
302400 69 0.00172338109787139 0 0
305999.99999979 70.7 0.00110551621244285 0 0
309600.00000021 71.3 0.0000647432429197708 0 0
313200 70.2 0.000562174995341785 0 0
316799.99999979 69.8 0.000726547092335807 0 0
320400.00000021 69.5 0.00131990999549442 0 0
324000 70 0.000617275461707101 0 0
327599.99999979 70.8 0.00000208434839950668 0 0
331200.00000021 70.5 0.00301662603007187 0 0
334800 68.8 0.0506949297819593 0 0
338399.99999979 64.5 0.318271141470821 0 0
342000.00000021 62 0.484004670050191 0 0
345600 60.3 0.443050416288281 0 0
349199.99999979 63.2 0.362387464512572 0 0
352800.00000021 62.2 0.825729333008336 0 0
356400 59.5 0.744055149467226 0 0
359999.99999979 60.7 0.763580180751415 0 0
363600.00000021 62.3 0.712191556274346 0 0
367200 64.8 0.965737385717341 0 0
370799.99999979 66 0.854777848112049 0 0
374400.00000021 69.5 0.655154336422975 0 0
378000 75.5 0.12285852882113 0 0
381599.99999979 79.7 0.0561754305643561 0 0
385200.00000021 82.5 0.0325678903699542 0 0
388800 85 0.00409756528444214 0 0
392399.99999979 87.3 0.0004375952629947 0 0
396000.00000021 87.5 0.000269509588649429 0 0
399600 85.7 0.0000837365287069569 0 0
403199.999999791 84.7 0.0000128760697586108 0 0
406800.00000021 84.2 0.00000044925405970602 0 0
410400 84 0.00000000004335681806 0 0
413999.99999979 83.2 0.00000000004241180361 0 0
417600.00000021 81.5 0.00247483925150955 0 0
421200 79 0.0288652957740144 0 0
424799.99999979 72.8 0.256517915368264 0 0
428400.00000021 67.5 0.492009503821873 0 0
432000 62.8 0.698564526559823 0 0
435599.99999979 61.5 0.808373995085927 0 0
439200.00000021 62.7 1.00906932766484 0 0
442800 61.3 1.08375784586592 0 0.3088
446399.99999979 63.2 1.12475773920585 0 0.3088
450000.00000021 65.5 1.09174811525309 0 0.3088
453600 70.3 1.02867131487742 0 0.3088
457199.999999791 74 0.8831044116943 0 0.3088
460800.00000021 78.5 0.708924948264713 0 0.3088
464400 85.8 0.129212075118952 0 0.3088
467999.99999979 92.2 0.0322558057362994 0 0.3088
471600.00000021 96.2 0.010216214065966 0 0
475200 101 0.00000005617961379623 0 0
478799.99999979 104 0.0007241541090956 0 0
482400.00000021 104.8 0.000309848231926552 0 0
